"x","y_obs","weight","y_calc","y_bkg"
57.498,34.0,0.02941,36.002,32.196
57.514,38.0,0.02632,35.879,32.189
57.53,40.0,0.025,35.771,32.182
57.546,29.0,0.03448,35.682,32.175
57.562,42.0,0.02381,35.615,32.168
57.578,40.0,0.025,35.58,32.16
57.594,45.0,0.02222,35.585,32.153
57.61,37.0,0.02703,35.64,32.146
57.626,33.0,0.0303,35.756,32.139
57.642,39.0,0.02564,35.937,32.132
57.658,34.0,0.02941,36.183,32.125
57.674,30.0,0.03333,36.482,32.117
57.69,35.0,0.02857,36.811,32.11
57.706,39.0,0.02564,37.134,32.103
57.722,39.0,0.02564,37.402,32.096
57.738,46.0,0.02174,37.564,32.089
57.754,44.0,0.02273,37.586,32.082
57.77,40.0,0.025,37.474,32.074
57.786,41.0,0.02439,37.271,32.067
57.802,40.0,0.025,37.036,32.06
57.818,37.0,0.02703,36.82,32.053
57.834,37.0,0.02703,36.651,32.046
57.85,36.0,0.02778,36.538,32.038
57.866,36.0,0.02778,36.464,32.031
57.882,49.0,0.02041,36.396,32.024
57.898,35.0,0.02857,36.291,32.017
57.914,43.0,0.02326,36.119,32.01
57.93,38.0,0.02632,35.874,32.003
57.946,33.0,0.0303,35.578,31.995
57.962,37.0,0.02703,35.26,31.988
57.978,35.0,0.02857,34.947,31.981
57.994,32.0,0.03125,34.659,31.974
58.01,35.0,0.02857,34.41,31.967
58.026,31.0,0.03226,34.205,31.959
58.042,33.0,0.0303,34.042,31.952
58.058,28.0,0.03571,33.916,31.945
58.074,34.0,0.02941,33.822,31.938
58.09,37.0,0.02703,33.75,31.931
58.106,32.0,0.03125,33.694,31.923
58.122,38.0,0.02632,33.65,31.916
58.138,37.0,0.02703,33.614,31.909
58.154,35.0,0.02857,33.584,31.902
58.17,34.0,0.02941,33.557,31.894
58.186,40.0,0.025,33.533,31.887
58.202,34.0,0.02941,33.512,31.88
58.218,32.0,0.03125,33.493,31.873
58.234,38.0,0.02632,33.476,31.866
58.25,34.0,0.02941,33.461,31.858
58.266,36.0,0.02778,33.448,31.851
58.282,40.0,0.025,33.437,31.844
58.298,38.0,0.02632,33.427,31.837
58.314,40.0,0.025,33.42,31.829
58.33,38.0,0.02632,33.414,31.822
58.346,36.0,0.02778,33.41,31.815
58.362,35.0,0.02857,33.409,31.808
58.378,36.0,0.02778,33.41,31.8
58.394,41.0,0.02439,33.413,31.793
58.41,40.0,0.025,33.42,31.786
58.426,36.0,0.02778,33.43,31.779
58.442,32.0,0.03125,33.443,31.771
58.458,36.0,0.02778,33.463,31.764
58.474,34.0,0.02941,33.491,31.757
58.49,29.0,0.03448,33.53,31.75
58.506,35.0,0.02857,33.587,31.742
58.522,36.0,0.02778,33.668,31.735
58.538,33.0,0.0303,33.784,31.728
58.554,31.0,0.03226,33.947,31.721
58.57,38.0,0.02632,34.166,31.713
58.586,36.0,0.02778,34.451,31.706
58.602,35.0,0.02857,34.804,31.699
58.618,31.0,0.03226,35.218,31.692
58.634,29.0,0.03448,35.675,31.684
58.65,42.0,0.02381,36.143,31.677
58.666,40.0,0.025,36.579,31.67
58.682,41.0,0.02439,36.929,31.663
58.698,41.0,0.02439,37.149,31.655
58.714,37.0,0.02703,37.222,31.648
58.73,30.0,0.03333,37.178,31.641
58.746,31.0,0.03226,37.073,31.633
58.762,33.0,0.0303,36.968,31.626
58.778,30.0,0.03333,36.908,31.619
58.794,36.0,0.02778,36.916,31.612
58.81,40.0,0.025,36.992,31.604
58.826,38.0,0.02632,37.115,31.597
58.842,29.0,0.03448,37.249,31.59
58.858,35.0,0.02857,37.359,31.582
58.874,45.0,0.02222,37.429,31.575
58.89,49.0,0.02041,37.481,31.568
58.906,43.0,0.02326,37.569,31.561
58.922,39.0,0.02564,37.77,31.553
58.938,44.0,0.02273,38.186,31.546
58.954,34.0,0.02941,38.951,31.539
58.97,38.0,0.02632,40.239,31.531
58.986,51.0,0.01961,42.266,31.524
59.002,53.0,0.01887,45.279,31.517
59.018,61.0,0.01639,49.527,31.509
59.034,49.0,0.02041,55.206,31.502
59.05,54.0,0.01852,62.401,31.495
59.066,52.0,0.01923,70.999,31.487
59.082,64.0,0.01562,80.644,31.48
59.098,75.0,0.01333,90.687,31.473
59.114,87.0,0.01149,100.183,31.466
59.13,65.0,0.01538,107.962,31.458
59.146,89.0,0.01124,112.865,31.451
59.162,122.0,0.0082,114.263,31.444
59.178,126.0,0.00794,112.486,31.436
59.194,110.0,0.00909,108.675,31.429
59.21,97.0,0.01031,104.213,31.422
59.226,89.0,0.01124,100.239,31.414
59.242,92.0,0.01087,97.425,31.407
59.258,76.0,0.01316,95.908,31.4
59.274,67.0,0.01493,95.317,31.392
59.29,84.0,0.0119,94.847,31.385
59.306,63.0,0.01587,93.518,31.378
59.322,69.0,0.01449,90.573,31.37
59.338,77.0,0.01299,85.846,31.363
59.354,70.0,0.01429,79.769,31.356
59.37,68.0,0.01471,73.046,31.348
59.386,68.0,0.01471,66.371,31.341
59.402,62.0,0.01613,60.296,31.333
59.418,61.0,0.01639,55.218,31.326
59.434,47.0,0.02128,51.397,31.319
59.45,48.0,0.02083,48.983,31.311
59.466,53.0,0.01887,48.07,31.304
59.482,43.0,0.02326,48.733,31.297
59.498,42.0,0.02381,51.05,31.289
59.514,49.0,0.02041,55.093,31.282
59.53,55.0,0.01818,60.883,31.275
59.546,60.0,0.01667,68.329,31.267
59.562,68.0,0.01471,77.148,31.26
59.578,73.0,0.0137,86.82,31.253
59.594,77.0,0.01299,96.55,31.245
59.61,91.0,0.01099,105.276,31.238
59.626,115.0,0.0087,111.797,31.23
59.642,126.0,0.00794,115.118,31.223
59.658,123.0,0.00813,114.976,31.216
59.674,112.0,0.00893,112.063,31.208
59.69,97.0,0.01031,107.673,31.201
59.706,86.0,0.01163,103.114,31.193
59.722,77.0,0.01299,99.351,31.186
59.738,67.0,0.01493,96.849,31.179
59.754,66.0,0.01515,95.563,31.171
59.77,70.0,0.01429,94.965,31.164
59.786,66.0,0.01515,94.164,31.157
59.802,78.0,0.01282,92.209,31.149
59.818,82.0,0.0122,88.504,31.142
59.834,65.0,0.01538,83.08,31.134
59.85,64.0,0.01562,76.471,31.127
59.866,55.0,0.01818,69.374,31.12
59.882,44.0,0.02273,62.414,31.112
59.898,41.0,0.02439,56.056,31.105
59.914,39.0,0.02564,50.585,31.097
59.93,39.0,0.02564,46.123,31.09
59.946,30.0,0.03333,42.656,31.083
59.962,38.0,0.02632,40.075,31.075
59.978,39.0,0.02564,38.219,31.068
59.994,34.0,0.02941,36.917,31.06
60.01,34.0,0.02941,36.012,31.053
60.026,31.0,0.03226,35.38,31.045
60.042,31.0,0.03226,34.928,31.038
60.058,38.0,0.02632,34.594,31.031
60.074,35.0,0.02857,34.336,31.023
60.09,32.0,0.03125,34.129,31.016
60.106,40.0,0.025,33.959,31.008
60.122,33.0,0.0303,33.817,31.001
60.138,44.0,0.02273,33.698,30.994
60.154,28.0,0.03571,33.598,30.986
60.17,35.0,0.02857,33.514,30.979
60.186,25.0,0.04,33.447,30.971
60.202,34.0,0.02941,33.394,30.964
60.218,34.0,0.02941,33.355,30.956
60.234,37.0,0.02703,33.331,30.949
60.25,33.0,0.0303,33.322,30.941
60.266,40.0,0.025,33.329,30.934
60.282,47.0,0.02128,33.355,30.927
60.298,41.0,0.02439,33.404,30.919
60.314,36.0,0.02778,33.486,30.912
60.33,28.0,0.03571,33.614,30.904
60.346,32.0,0.03125,33.811,30.897
60.362,42.0,0.02381,34.116,30.889
60.378,37.0,0.02703,34.582,30.882
60.394,31.0,0.03226,35.282,30.874
60.41,37.0,0.02703,36.31,30.867
60.426,36.0,0.02778,37.769,30.86
60.442,34.0,0.02941,39.758,30.852
60.458,51.0,0.01961,42.348,30.845
60.474,47.0,0.02128,45.559,30.837
60.49,39.0,0.02564,49.322,30.83
60.506,45.0,0.02222,53.472,30.822
60.522,56.0,0.01786,57.721,30.815
60.538,50.0,0.02,61.669,30.807
60.554,64.0,0.01562,64.834,30.8
60.57,62.0,0.01613,66.758,30.792
60.586,70.0,0.01429,67.217,30.785
60.602,85.0,0.01176,66.368,30.777
60.618,60.0,0.01667,64.683,30.77
60.634,56.0,0.01786,62.725,30.762
60.65,52.0,0.01923,60.957,30.755
60.666,41.0,0.02439,59.662,30.747
60.682,51.0,0.01961,58.912,30.74
60.698,54.0,0.01852,58.575,30.732
60.714,55.0,0.01818,58.346,30.725
60.73,48.0,0.02083,57.825,30.717
60.746,56.0,0.01786,56.67,30.71
60.762,51.0,0.01961,54.752,30.702
60.778,46.0,0.02174,52.196,30.695
60.794,43.0,0.02326,49.265,30.687
60.81,38.0,0.02632,46.244,30.68
60.826,41.0,0.02439,43.364,30.672
60.842,42.0,0.02381,40.789,30.665
60.858,37.0,0.02703,38.612,30.657
60.874,36.0,0.02778,36.863,30.65
60.89,37.0,0.02703,35.522,30.642
60.906,34.0,0.02941,34.535,30.635
60.922,30.0,0.03333,33.836,30.627
60.938,35.0,0.02857,33.359,30.62
60.954,36.0,0.02778,33.048,30.612
60.97,30.0,0.03333,32.861,30.605
60.986,33.0,0.0303,32.773,30.597
61.002,32.0,0.03125,32.77,30.59
61.018,30.0,0.03333,32.85,30.582
61.034,29.0,0.03448,33.013,30.575
61.05,31.0,0.03226,33.26,30.567
61.066,36.0,0.02778,33.586,30.56
61.082,34.0,0.02941,33.978,30.552
61.098,35.0,0.02857,34.412,30.545
61.114,41.0,0.02439,34.851,30.537
61.13,39.0,0.02564,35.245,30.53
61.146,33.0,0.0303,35.539,30.522
61.162,35.0,0.02857,35.686,30.515
61.178,36.0,0.02778,35.672,30.507
61.194,34.0,0.02941,35.526,30.499
61.21,33.0,0.0303,35.307,30.492
61.226,34.0,0.02941,35.077,30.484
61.242,32.0,0.03125,34.887,30.477
61.258,31.0,0.03226,34.767,30.469
61.274,35.0,0.02857,34.725,30.462
61.29,30.0,0.03333,34.751,30.454
61.306,35.0,0.02857,34.82,30.447
61.322,31.0,0.03226,34.904,30.439
61.338,35.0,0.02857,34.985,30.432
61.354,35.0,0.02857,35.075,30.424
61.37,38.0,0.02632,35.208,30.416
61.386,40.0,0.025,35.426,30.409
61.402,31.0,0.03226,35.759,30.401
61.418,32.0,0.03125,36.214,30.394
61.434,39.0,0.02564,36.769,30.386
61.45,27.0,0.03704,37.37,30.379
61.466,34.0,0.02941,37.936,30.371
61.482,33.0,0.0303,38.369,30.363
61.498,37.0,0.02703,38.577,30.356
61.514,45.0,0.02222,38.524,30.348
61.53,41.0,0.02439,38.246,30.341
61.546,41.0,0.02439,37.835,30.333
61.562,44.0,0.02273,37.397,30.326
61.578,33.0,0.0303,37.014,30.318
61.594,31.0,0.03226,36.735,30.31
61.61,42.0,0.02381,36.569,30.303
61.626,38.0,0.02632,36.484,30.295
61.642,41.0,0.02439,36.42,30.288
61.658,34.0,0.02941,36.296,30.28
61.674,39.0,0.02564,36.044,30.272
61.69,39.0,0.02564,35.641,30.265
61.706,42.0,0.02381,35.109,30.257
61.722,39.0,0.02564,34.5,30.25
61.738,36.0,0.02778,33.87,30.242
61.754,29.0,0.03448,33.265,30.234
61.77,30.0,0.03333,32.72,30.227
61.786,35.0,0.02857,32.253,30.219
61.802,38.0,0.02632,31.871,30.212
61.818,31.0,0.03226,31.572,30.204
61.834,35.0,0.02857,31.346,30.196
61.85,31.0,0.03226,31.179,30.189
61.866,32.0,0.03125,31.058,30.181
61.882,40.0,0.025,30.969,30.174
61.898,38.0,0.02632,30.904,30.166
61.914,36.0,0.02778,30.854,30.158
61.93,28.0,0.03571,30.814,30.151
61.946,29.0,0.03448,30.78,30.143
61.962,34.0,0.02941,30.751,30.136
61.978,30.0,0.03333,30.726,30.128
61.994,38.0,0.02632,30.703,30.12
62.01,37.0,0.02703,30.682,30.113
62.026,35.0,0.02857,30.662,30.105
62.042,31.0,0.03226,30.644,30.097
62.058,32.0,0.03125,30.626,30.09
62.074,35.0,0.02857,30.61,30.082
62.09,32.0,0.03125,30.595,30.074
62.106,29.0,0.03448,30.581,30.067
62.122,30.0,0.03333,30.567,30.059
62.138,29.0,0.03448,30.554,30.052
62.154,24.0,0.04167,30.542,30.044
62.17,30.0,0.03333,30.53,30.036
62.186,28.0,0.03571,30.519,30.029
62.202,31.0,0.03226,30.509,30.021
62.218,33.0,0.0303,30.499,30.013
62.234,34.0,0.02941,30.489,30.006
62.25,33.0,0.0303,30.48,29.998
62.266,29.0,0.03448,30.471,29.99
62.282,25.0,0.04,30.463,29.983
62.298,28.0,0.03571,30.456,29.975
62.314,31.0,0.03226,30.448,29.967
62.33,33.0,0.0303,30.441,29.96
62.346,32.0,0.03125,30.435,29.952
62.362,28.0,0.03571,30.429,29.944
62.378,26.0,0.03846,30.423,29.937
62.394,26.0,0.03846,30.418,29.929
62.41,30.0,0.03333,30.414,29.921
62.426,34.0,0.02941,30.409,29.914
62.442,32.0,0.03125,30.406,29.906
62.458,30.0,0.03333,30.402,29.898
62.474,30.0,0.03333,30.4,29.891
62.49,31.0,0.03226,30.398,29.883
62.506,35.0,0.02857,30.396,29.875
62.522,34.0,0.02941,30.395,29.868
62.538,30.0,0.03333,30.395,29.86
62.554,32.0,0.03125,30.395,29.852
62.57,34.0,0.02941,30.396,29.845
62.586,42.0,0.02381,30.398,29.837
62.602,39.0,0.02564,30.401,29.829
62.618,38.0,0.02632,30.404,29.822
62.634,34.0,0.02941,30.409,29.814
62.65,32.0,0.03125,30.414,29.806
62.666,33.0,0.0303,30.421,29.798
62.682,41.0,0.02439,30.429,29.791
62.698,38.0,0.02632,30.438,29.783
62.714,31.0,0.03226,30.449,29.775
62.73,34.0,0.02941,30.461,29.768
62.746,32.0,0.03125,30.475,29.76
62.762,34.0,0.02941,30.49,29.752
62.778,33.0,0.0303,30.508,29.745
62.794,31.0,0.03226,30.528,29.737
62.81,35.0,0.02857,30.551,29.729
62.826,32.0,0.03125,30.577,29.721
62.842,33.0,0.0303,30.606,29.714
62.858,31.0,0.03226,30.638,29.706
62.874,30.0,0.03333,30.674,29.698
62.89,36.0,0.02778,30.715,29.69
62.906,31.0,0.03226,30.762,29.683
62.922,37.0,0.02703,30.814,29.675
62.938,37.0,0.02703,30.873,29.667
62.954,37.0,0.02703,30.939,29.66
62.97,24.0,0.04167,31.016,29.652
62.986,35.0,0.02857,31.103,29.644
63.002,32.0,0.03125,31.204,29.636
63.018,30.0,0.03333,31.323,29.629
63.034,32.0,0.03125,31.467,29.621
63.05,28.0,0.03571,31.646,29.613
63.066,37.0,0.02703,31.872,29.605
63.082,31.0,0.03226,32.183,29.598
63.098,24.0,0.04167,32.616,29.59
63.114,41.0,0.02439,33.231,29.582
63.13,30.0,0.03333,34.112,29.574
63.146,38.0,0.02632,35.363,29.567
63.162,35.0,0.02857,37.106,29.559
63.178,39.0,0.02564,39.464,29.551
63.194,41.0,0.02439,42.539,29.543
63.21,45.0,0.02222,46.399,29.536
63.226,36.0,0.02778,51.021,29.528
63.242,46.0,0.02174,56.284,29.52
63.258,71.0,0.01408,61.944,29.512
63.274,63.0,0.01587,67.627,29.505
63.29,73.0,0.0137,72.838,29.497
63.306,74.0,0.01351,77.009,29.489
63.322,61.0,0.01639,79.643,29.481
63.338,78.0,0.01282,80.534,29.474
63.354,78.0,0.01282,79.92,29.466
63.37,69.0,0.01449,78.382,29.458
63.386,65.0,0.01538,76.605,29.45
63.402,72.0,0.01389,75.156,29.443
63.418,58.0,0.01724,74.376,29.435
63.434,48.0,0.02083,74.352,29.427
63.45,56.0,0.01786,74.895,29.419
63.466,58.0,0.01724,75.586,29.411
63.482,57.0,0.01754,75.836,29.404
63.498,61.0,0.01639,75.061,29.396
63.514,72.0,0.01389,72.91,29.388
63.53,69.0,0.01449,69.412,29.38
63.546,59.0,0.01695,64.914,29.372
